C,train_accuracy,valid_accuracy,train_macro_f1,valid_macro_f1,generalization_gap,time_seconds
0.5,0.999830335934849,0.9497964721845319,0.9998306519898392,0.9499821643528289,0.04984848763701033,3.5861045999990893
2.0,0.999830335934849,0.9491180461329715,0.9998306519898392,0.9492561063396439,0.05057454565019537,5.671737799999391
1.0,0.999830335934849,0.9484396200814111,0.9998306519898392,0.948622852125386,0.05120779986445323,4.353986399997666
